id,name,category,source_page_url,source_url,local_path,declared_sha256,local_sha256,local_bytes,local_width,local_height,http_status,content_type,final_url,remote_sha256,remote_bytes,remote_width,remote_height,remote_format,declared_matches_local,remote_matches_local,dimensions_match,error,attempts
currency_wars_equipment_037,管理员手套ProMax,hacking_component,https://wiki.biligame.com/sr/%E7%AE%A1%E7%90%86%E5%91%98%E6%89%8B%E5%A5%97ProMax,https://patchwiki.biligame.com/images/sr/5/59/2emick776yvh75j4ufh5knj1l1i25l0.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_037.png,5bac56504b1db84ae69062e3ecd70d19a3b66d62bae4054de1f2e407624032fd,5bac56504b1db84ae69062e3ecd70d19a3b66d62bae4054de1f2e407624032fd,32843,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/5/59/2emick776yvh75j4ufh5knj1l1i25l0.png,5bac56504b1db84ae69062e3ecd70d19a3b66d62bae4054de1f2e407624032fd,32843,128,128,PNG,True,True,True,,1
currency_wars_equipment_038,垃圾袋,special_material,https://wiki.biligame.com/sr/%E5%9E%83%E5%9C%BE%E8%A2%8B,https://patchwiki.biligame.com/images/sr/6/68/tfubi1plc8f6cbakh2y7jwl2fi493ln.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_038.png,dcff06368995fd6ca429b87f3885c8d6db241fbcd9492ddb245e9ba6b828e98f,dcff06368995fd6ca429b87f3885c8d6db241fbcd9492ddb245e9ba6b828e98f,25685,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/6/68/tfubi1plc8f6cbakh2y7jwl2fi493ln.png,dcff06368995fd6ca429b87f3885c8d6db241fbcd9492ddb245e9ba6b828e98f,25685,128,128,PNG,True,True,True,,1
currency_wars_equipment_039,金垃圾袋,special_material,https://wiki.biligame.com/sr/%E9%87%91%E5%9E%83%E5%9C%BE%E8%A2%8B,https://patchwiki.biligame.com/images/sr/2/2a/8ubsp3k0083fix177nan94xruy3h6qc.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_039.png,b8999031cac93715af548d29aeae29006fd0ccb2d993f830593dc9d2f3099e49,b8999031cac93715af548d29aeae29006fd0ccb2d993f830593dc9d2f3099e49,29806,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/2/2a/8ubsp3k0083fix177nan94xruy3h6qc.png,b8999031cac93715af548d29aeae29006fd0ccb2d993f830593dc9d2f3099e49,29806,128,128,PNG,True,True,True,,1
currency_wars_equipment_040,以太钻头,basic,https://wiki.biligame.com/sr/%E4%BB%A5%E5%A4%AA%E9%92%BB%E5%A4%B4,https://patchwiki.biligame.com/images/sr/6/6e/bhk964m385zlsbozvgxuyp143xatr3t.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_040.png,3bf2828af7d7ddb7fc4dd7ec056806d1e4c0b52088be0c8ed5f43047b70de715,3bf2828af7d7ddb7fc4dd7ec056806d1e4c0b52088be0c8ed5f43047b70de715,13641,98,100,200,image/png,https://patchwiki.biligame.com/images/sr/6/6e/bhk964m385zlsbozvgxuyp143xatr3t.png,3bf2828af7d7ddb7fc4dd7ec056806d1e4c0b52088be0c8ed5f43047b70de715,13641,98,100,PNG,True,True,True,,1
currency_wars_equipment_041,光能电池,basic,https://wiki.biligame.com/sr/%E5%85%89%E8%83%BD%E7%94%B5%E6%B1%A0,https://patchwiki.biligame.com/images/sr/5/5a/s5tbp47335hgbqoey7at9rquqdwzgw4.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_041.png,9f391d51343b6fbdeb159b5832d4013412170df6dd49f2d4f407e54e9f7f0013,9f391d51343b6fbdeb159b5832d4013412170df6dd49f2d4f407e54e9f7f0013,14421,105,106,200,image/png,https://patchwiki.biligame.com/images/sr/5/5a/s5tbp47335hgbqoey7at9rquqdwzgw4.png,9f391d51343b6fbdeb159b5832d4013412170df6dd49f2d4f407e54e9f7f0013,14421,105,106,PNG,True,True,True,,1
currency_wars_equipment_042,和平手枪,basic,https://wiki.biligame.com/sr/%E5%92%8C%E5%B9%B3%E6%89%8B%E6%9E%AA,https://patchwiki.biligame.com/images/sr/4/47/pzpvx95meoarawtue4rr20emrzkllqw.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_042.png,7fe80889efea95eea2445faadc74748aa5c236bad00ed96e1111d6b91b03eb09,7fe80889efea95eea2445faadc74748aa5c236bad00ed96e1111d6b91b03eb09,16206,115,119,200,image/png,https://patchwiki.biligame.com/images/sr/4/47/pzpvx95meoarawtue4rr20emrzkllqw.png,7fe80889efea95eea2445faadc74748aa5c236bad00ed96e1111d6b91b03eb09,16206,115,119,PNG,True,True,True,,1
currency_wars_equipment_043,幸运星,basic,https://wiki.biligame.com/sr/%E5%B9%B8%E8%BF%90%E6%98%9F,https://patchwiki.biligame.com/images/sr/f/f0/p1elhq9rvdan8fi3fnuj7q1rj626pn0.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_043.png,0f48b0a0f9fb6045a0c9f0955416a0016e9484e2ef46f3e1f61d84b604019bf7,0f48b0a0f9fb6045a0c9f0955416a0016e9484e2ef46f3e1f61d84b604019bf7,13879,110,105,200,image/png,https://patchwiki.biligame.com/images/sr/f/f0/p1elhq9rvdan8fi3fnuj7q1rj626pn0.png,0f48b0a0f9fb6045a0c9f0955416a0016e9484e2ef46f3e1f61d84b604019bf7,13879,110,105,PNG,True,True,True,,1
currency_wars_equipment_044,折叠小刀,basic,https://wiki.biligame.com/sr/%E6%8A%98%E5%8F%A0%E5%B0%8F%E5%88%80,https://patchwiki.biligame.com/images/sr/b/b6/3xtgvw37s5gakbvjzb9afhec2zkngnt.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_044.png,a9e3c2be6eaef07306123fd11a9c326d182a8d7ddebcea7b06489b2783c18de4,a9e3c2be6eaef07306123fd11a9c326d182a8d7ddebcea7b06489b2783c18de4,11910,115,99,200,image/png,https://patchwiki.biligame.com/images/sr/b/b6/3xtgvw37s5gakbvjzb9afhec2zkngnt.png,a9e3c2be6eaef07306123fd11a9c326d182a8d7ddebcea7b06489b2783c18de4,11910,115,99,PNG,True,True,True,,1
currency_wars_equipment_045,生命之花,basic,https://wiki.biligame.com/sr/%E7%94%9F%E5%91%BD%E4%B9%8B%E8%8A%B1,https://patchwiki.biligame.com/images/sr/9/9b/ova1zcng0frnbh1932iij24m58031be.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_045.png,08498d5f24560de057cf968027c9dccf579e81bcf04cd8efb03806bda74e0a62,08498d5f24560de057cf968027c9dccf579e81bcf04cd8efb03806bda74e0a62,19244,105,109,200,image/png,https://patchwiki.biligame.com/images/sr/9/9b/ova1zcng0frnbh1932iij24m58031be.png,08498d5f24560de057cf968027c9dccf579e81bcf04cd8efb03806bda74e0a62,19244,105,109,PNG,True,True,True,,1
currency_wars_equipment_046,轮滑鞋,basic,https://wiki.biligame.com/sr/%E8%BD%AE%E6%BB%91%E9%9E%8B,https://patchwiki.biligame.com/images/sr/f/f1/qu4txn7itc6ho8i79dv2ulrqnzhj0bh.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_046.png,35e375357edaf3cdbe3fd7d57989bf4302350ff428ce1d2160a2c555a94d67b1,35e375357edaf3cdbe3fd7d57989bf4302350ff428ce1d2160a2c555a94d67b1,18603,115,120,200,image/png,https://patchwiki.biligame.com/images/sr/f/f1/qu4txn7itc6ho8i79dv2ulrqnzhj0bh.png,35e375357edaf3cdbe3fd7d57989bf4302350ff428ce1d2160a2c555a94d67b1,18603,115,120,PNG,True,True,True,,1
currency_wars_equipment_047,量产型装甲,basic,https://wiki.biligame.com/sr/%E9%87%8F%E4%BA%A7%E5%9E%8B%E8%A3%85%E7%94%B2,https://patchwiki.biligame.com/images/sr/c/c9/ahyladeaygqsp08r7ym0u4n14ued1r7.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_047.png,c261f505b9f0b395cf89838f153c4f073decdb3ec3076a78f9fb12def099d56f,c261f505b9f0b395cf89838f153c4f073decdb3ec3076a78f9fb12def099d56f,14406,103,114,200,image/png,https://patchwiki.biligame.com/images/sr/c/c9/ahyladeaygqsp08r7ym0u4n14ued1r7.png,c261f505b9f0b395cf89838f153c4f073decdb3ec3076a78f9fb12def099d56f,14406,103,114,PNG,True,True,True,,1
currency_wars_equipment_048,以牙还牙甲,advanced,https://wiki.biligame.com/sr/%E4%BB%A5%E7%89%99%E8%BF%98%E7%89%99%E7%94%B2,https://patchwiki.biligame.com/images/sr/d/db/eo02d2gr85j4lqukmjstaz91b6ip3wu.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_048.png,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,35177,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/d/db/eo02d2gr85j4lqukmjstaz91b6ip3wu.png,0111479a0ccb4585ccb931acbaab0e9771877936a5ce7ae10850242a446e0cb9,35177,128,128,PNG,True,True,True,,1
currency_wars_equipment_049,信心注入器,advanced,https://wiki.biligame.com/sr/%E4%BF%A1%E5%BF%83%E6%B3%A8%E5%85%A5%E5%99%A8,https://patchwiki.biligame.com/images/sr/a/a0/4hqov03g1ee61d5brm35ncbu1ln8tje.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_049.png,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,31189,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/a/a0/4hqov03g1ee61d5brm35ncbu1ln8tje.png,56bea7098d3578a24612068268e277f53e143b1aa23ac0d32df8afadca76c09e,31189,128,128,PNG,True,True,True,,1
currency_wars_equipment_050,光能盾牌,advanced,https://wiki.biligame.com/sr/%E5%85%89%E8%83%BD%E7%9B%BE%E7%89%8C,https://patchwiki.biligame.com/images/sr/9/96/mehybcs3df2tt1o2lv56ktaea1caa3q.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_050.png,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,23578,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/96/mehybcs3df2tt1o2lv56ktaea1caa3q.png,4c7f19fa94a7b2845a067e086a52874e66cd3f35ffb3533a14b142dd475fb782,23578,128,128,PNG,True,True,True,,1
currency_wars_equipment_051,光速螺旋桨,advanced,https://wiki.biligame.com/sr/%E5%85%89%E9%80%9F%E8%9E%BA%E6%97%8B%E6%A1%A8,https://patchwiki.biligame.com/images/sr/e/ed/tuj9v192vmobh7xslh16kbia0uurl7q.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_051.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,31526,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/e/ed/tuj9v192vmobh7xslh16kbia0uurl7q.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,31526,128,128,PNG,True,True,True,,1
currency_wars_equipment_052,冷笑话引擎,advanced,https://wiki.biligame.com/sr/%E5%86%B7%E7%AC%91%E8%AF%9D%E5%BC%95%E6%93%8E,https://patchwiki.biligame.com/images/sr/a/a8/7slh4vr9sj62l96ejejxu2emvixd77o.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_052.png,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,32541,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/a/a8/7slh4vr9sj62l96ejejxu2emvixd77o.png,8558d839f989cfece0189ce7007c88f6deb48c685f9cfb48fa717f2e85273cc9,32541,128,128,PNG,True,True,True,,1
currency_wars_equipment_053,动能激发剑,advanced,https://wiki.biligame.com/sr/%E5%8A%A8%E8%83%BD%E6%BF%80%E5%8F%91%E5%89%91,https://patchwiki.biligame.com/images/sr/4/4e/pfnwa5i7hlxk6ziktp34zphh6s7h757.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_053.png,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,29689,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/4/4e/pfnwa5i7hlxk6ziktp34zphh6s7h757.png,359b80002377cf9ecec3020db298d7dd3210dd5a6041da94304099da2f042d58,29689,128,128,PNG,True,True,True,,1
currency_wars_equipment_054,反卫星狙击枪,advanced,https://wiki.biligame.com/sr/%E5%8F%8D%E5%8D%AB%E6%98%9F%E7%8B%99%E5%87%BB%E6%9E%AA,https://patchwiki.biligame.com/images/sr/7/7f/ih4obknjsrxnsotbtbgko1mtl6jtg6v.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_054.png,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,32182,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/7f/ih4obknjsrxnsotbtbgko1mtl6jtg6v.png,d56460779d29bc6f8e2169276f523f28c6e341ce95aa0905c903bd5e8cf415f5,32182,128,128,PNG,True,True,True,,1
currency_wars_equipment_055,反重力皮靴,advanced,https://wiki.biligame.com/sr/%E5%8F%8D%E9%87%8D%E5%8A%9B%E7%9A%AE%E9%9D%B4,https://patchwiki.biligame.com/images/sr/2/27/cvbi5e5z4thqgs311yf2j5ln6m5p89m.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_055.png,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,27496,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/2/27/cvbi5e5z4thqgs311yf2j5ln6m5p89m.png,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,27496,128,128,PNG,True,True,True,,1
currency_wars_equipment_056,天基轨道炮,advanced,https://wiki.biligame.com/sr/%E5%A4%A9%E5%9F%BA%E8%BD%A8%E9%81%93%E7%82%AE,https://patchwiki.biligame.com/images/sr/6/65/qv6dvngy31xn8r2eorix1rfc0uu5k4z.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_056.png,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,36000,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/6/65/qv6dvngy31xn8r2eorix1rfc0uu5k4z.png,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,36000,128,128,PNG,True,True,True,,1
currency_wars_equipment_057,很硬的甲,advanced,https://wiki.biligame.com/sr/%E5%BE%88%E7%A1%AC%E7%9A%84%E7%94%B2,https://patchwiki.biligame.com/images/sr/0/02/mefj3fu8vx0ri4eb0c103cor4it683j.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_057.png,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,29210,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/02/mefj3fu8vx0ri4eb0c103cor4it683j.png,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,29210,128,128,PNG,True,True,True,,1
currency_wars_equipment_058,战场进化手册,advanced,https://wiki.biligame.com/sr/%E6%88%98%E5%9C%BA%E8%BF%9B%E5%8C%96%E6%89%8B%E5%86%8C,https://patchwiki.biligame.com/images/sr/9/9c/0unwdntnbtfeibmr78936k53mwugz26.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_058.png,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,32644,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/9c/0unwdntnbtfeibmr78936k53mwugz26.png,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,32644,128,128,PNG,True,True,True,,1
currency_wars_equipment_059,掩体生成枪,advanced,https://wiki.biligame.com/sr/%E6%8E%A9%E4%BD%93%E7%94%9F%E6%88%90%E6%9E%AA,https://patchwiki.biligame.com/images/sr/3/31/tt9chl4txl7z29941avj88i1yoedelf.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_059.png,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,31931,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/31/tt9chl4txl7z29941avj88i1yoedelf.png,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,31931,128,128,PNG,True,True,True,,1
currency_wars_equipment_060,斩首行动,advanced,https://wiki.biligame.com/sr/%E6%96%A9%E9%A6%96%E8%A1%8C%E5%8A%A8,https://patchwiki.biligame.com/images/sr/3/36/pz3qe0xci2okxgu51qyp9zur7ejpert.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_060.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,31190,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/36/pz3qe0xci2okxgu51qyp9zur7ejpert.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,31190,128,128,PNG,True,True,True,,1
currency_wars_equipment_061,杀红眼,advanced,https://wiki.biligame.com/sr/%E6%9D%80%E7%BA%A2%E7%9C%BC,https://patchwiki.biligame.com/images/sr/9/9d/c8u8zqx3igju3acfb4lw5inlon0t9rq.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_061.png,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,29300,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/9d/c8u8zqx3igju3acfb4lw5inlon0t9rq.png,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,29300,128,128,PNG,True,True,True,,1
currency_wars_equipment_062,步步生花,advanced,https://wiki.biligame.com/sr/%E6%AD%A5%E6%AD%A5%E7%94%9F%E8%8A%B1,https://patchwiki.biligame.com/images/sr/a/a6/tp9rcxq8umu91bel9q1dgy0h5any5f3.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_062.png,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,31263,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/a/a6/tp9rcxq8umu91bel9q1dgy0h5any5f3.png,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,31263,128,128,PNG,True,True,True,,1
currency_wars_equipment_063,武器大师,advanced,https://wiki.biligame.com/sr/%E6%AD%A6%E5%99%A8%E5%A4%A7%E5%B8%88,https://patchwiki.biligame.com/images/sr/4/48/hgt31ij3fy4x37nmhmuads1kd3ffaw1.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_063.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,34524,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/4/48/hgt31ij3fy4x37nmhmuads1kd3ffaw1.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,34524,128,128,PNG,True,True,True,,1
currency_wars_equipment_064,永动机,advanced,https://wiki.biligame.com/sr/%E6%B0%B8%E5%8A%A8%E6%9C%BA,https://patchwiki.biligame.com/images/sr/8/85/q757o4d9skctjwjsmnow7zsyexw5le2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_064.png,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,32428,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/8/85/q757o4d9skctjwjsmnow7zsyexw5le2.png,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,32428,128,128,PNG,True,True,True,,1
currency_wars_equipment_065,流星飞翼,advanced,https://wiki.biligame.com/sr/%E6%B5%81%E6%98%9F%E9%A3%9E%E7%BF%BC,https://patchwiki.biligame.com/images/sr/c/c4/alrn3tliluloz3vgqjrk499cd0w0da2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_065.png,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,29579,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/c/c4/alrn3tliluloz3vgqjrk499cd0w0da2.png,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,29579,128,128,PNG,True,True,True,,1
currency_wars_equipment_066,火力风暴潮,advanced,https://wiki.biligame.com/sr/%E7%81%AB%E5%8A%9B%E9%A3%8E%E6%9A%B4%E6%BD%AE,https://patchwiki.biligame.com/images/sr/e/ec/procmtsk0qooo58ce92in7h1z2v9tv0.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_066.png,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,26355,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/e/ec/procmtsk0qooo58ce92in7h1z2v9tv0.png,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,26355,128,128,PNG,True,True,True,,1
currency_wars_equipment_067,热血沸腾拳,advanced,https://wiki.biligame.com/sr/%E7%83%AD%E8%A1%80%E6%B2%B8%E8%85%BE%E6%8B%B3,https://patchwiki.biligame.com/images/sr/3/38/t7w5i6ofsl91u1vognn688cpmp6ubi3.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_067.png,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,32281,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/38/t7w5i6ofsl91u1vognn688cpmp6ubi3.png,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,32281,128,128,PNG,True,True,True,,1
currency_wars_equipment_068,物质分解液,advanced,https://wiki.biligame.com/sr/%E7%89%A9%E8%B4%A8%E5%88%86%E8%A7%A3%E6%B6%B2,https://patchwiki.biligame.com/images/sr/2/2e/owez3qwb6fk9kcaoslr3tz116fhqblr.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_068.png,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,25438,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/2/2e/owez3qwb6fk9kcaoslr3tz116fhqblr.png,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,25438,128,128,PNG,True,True,True,,1
currency_wars_equipment_069,生命之环,advanced,https://wiki.biligame.com/sr/%E7%94%9F%E5%91%BD%E4%B9%8B%E7%8E%AF,https://patchwiki.biligame.com/images/sr/a/a6/r6bi8e7h04qglgienze9g5nbz625m97.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_069.png,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,33094,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/a/a6/r6bi8e7h04qglgienze9g5nbz625m97.png,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,33094,128,128,PNG,True,True,True,,1
currency_wars_equipment_070,电光履,advanced,https://wiki.biligame.com/sr/%E7%94%B5%E5%85%89%E5%B1%A5,https://patchwiki.biligame.com/images/sr/0/0c/kwytpntq59eppt02fspkrfkxg0zt8h8.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_070.png,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,29134,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/0c/kwytpntq59eppt02fspkrfkxg0zt8h8.png,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,29134,128,128,PNG,True,True,True,,1
currency_wars_equipment_071,电磁弹射器,advanced,https://wiki.biligame.com/sr/%E7%94%B5%E7%A3%81%E5%BC%B9%E5%B0%84%E5%99%A8,https://patchwiki.biligame.com/images/sr/7/70/ok0fy6uy98drftzv20o7k5djfhbshnv.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_071.png,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,32555,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/70/ok0fy6uy98drftzv20o7k5djfhbshnv.png,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,32555,128,128,PNG,True,True,True,,1
