id,name,category,icon_path,declared_sha256,work_exists,work_sha256,handoff_source_exists,handoff_source_sha256,handoff_program_exists,handoff_program_sha256,all_three_match_declared,file_name_matches_id,base_equipment_id,base_reference_exists,component_ids,component_references_exist
currency_wars_equipment_094,反重力皮靴•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_094.png,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,True,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,True,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,True,4ed72ae50d0fe4badc8ed4aa14681ede39657bbc080e4bc89bc2d18d90f145a3,True,True,currency_wars_equipment_055,True,,True
currency_wars_equipment_095,天基轨道炮•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_095.png,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,True,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,True,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,True,99b3abc3f7a8173db5accad10cbc62cf4dce5ea3fec2ed23e2d5f8f57c3ec898,True,True,currency_wars_equipment_056,True,,True
currency_wars_equipment_096,很硬的甲•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_096.png,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,True,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,True,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,True,fe7118a0d80b31261cc4d653850bc491820b4c1be3ba1dedf59a73cdf8eb8618,True,True,currency_wars_equipment_057,True,,True
currency_wars_equipment_097,战场进化手册•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_097.png,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,True,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,True,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,True,ceb9c15bd35a9524343fec674b485fc4c2695d6bc659a7a2ec311d65e9c4e78e,True,True,currency_wars_equipment_058,True,,True
currency_wars_equipment_098,掩体生成枪•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_098.png,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,True,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,True,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,True,141d508a6fdef1b32355695aae4ce660ce2ab31ddd97f7a353192992fc7b6c83,True,True,currency_wars_equipment_059,True,,True
currency_wars_equipment_099,斩首行动•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_099.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,True,currency_wars_equipment_060,True,,True
currency_wars_equipment_100,杀红眼•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_100.png,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,True,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,True,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,True,f521d20bc46c8e46893fa4ebed01e15fdc6732e627607eaaf062680cad852b7b,True,True,currency_wars_equipment_061,True,,True
currency_wars_equipment_101,步步生花•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_101.png,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,True,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,True,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,True,4c8eae7c74f190fa5c1fd125f6edcf48bf821f2363f91e4ab6774e0fbb20b8b7,True,True,currency_wars_equipment_062,True,,True
currency_wars_equipment_102,武器大师•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_102.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,True,currency_wars_equipment_063,True,,True
currency_wars_equipment_103,永动机•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_103.png,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,True,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,True,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,True,20f77f28e219c512cc588f109f488b5ea091da115a8a98ad2968abfc39b6ea7e,True,True,currency_wars_equipment_064,True,,True
currency_wars_equipment_104,流星飞翼•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_104.png,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,True,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,True,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,True,563ed7f4a54407f1b8ee88e837789e264cb59f4cb17de0460115d5f747796d4b,True,True,currency_wars_equipment_065,True,,True
currency_wars_equipment_105,火力风暴潮•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_105.png,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,True,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,True,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,True,3f53c178daa9ce82877b9e7bf4d39f0dcac781e269e892b800f0551c68d6f548,True,True,currency_wars_equipment_066,True,,True
currency_wars_equipment_106,热血沸腾拳•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_106.png,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,True,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,True,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,True,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,True,True,currency_wars_equipment_067,True,,True
currency_wars_equipment_107,物质分解液•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_107.png,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,True,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,True,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,True,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,True,True,currency_wars_equipment_068,True,,True
currency_wars_equipment_108,生命之环•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_108.png,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,True,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,True,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,True,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,True,True,currency_wars_equipment_069,True,,True
currency_wars_equipment_109,电光履•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_109.png,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,True,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,True,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,True,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,True,True,currency_wars_equipment_070,True,,True
currency_wars_equipment_110,电磁弹射器•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_110.png,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,True,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,True,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,True,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,True,True,currency_wars_equipment_071,True,,True
currency_wars_equipment_111,痛觉阻断芯片•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_111.png,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,True,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,True,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,True,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,True,True,currency_wars_equipment_072,True,,True
currency_wars_equipment_112,碎星斩舰刀•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_112.png,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,True,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,True,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,True,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,True,True,currency_wars_equipment_073,True,,True
currency_wars_equipment_113,绝对热量•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_113.png,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,True,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,True,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,True,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,True,True,currency_wars_equipment_074,True,,True
currency_wars_equipment_114,胜利之旗•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_114.png,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,True,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,True,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,True,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,True,True,currency_wars_equipment_075,True,,True
currency_wars_equipment_115,自适应外骨骼•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_115.png,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,True,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,True,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,True,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,True,True,currency_wars_equipment_076,True,,True
currency_wars_equipment_116,蓄能帆•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_116.png,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,True,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,True,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,True,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,True,True,currency_wars_equipment_077,True,,True
currency_wars_equipment_117,虫洞掘进钻头•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_117.png,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,True,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,True,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,True,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,True,True,currency_wars_equipment_078,True,,True
currency_wars_equipment_118,行星钻地弹•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_118.png,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,True,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,True,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,True,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,True,True,currency_wars_equipment_079,True,,True
currency_wars_equipment_119,追逐星辰•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_119.png,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,True,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,True,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,True,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,True,True,currency_wars_equipment_080,True,,True
currency_wars_equipment_120,闪光手榴弹•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_120.png,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,True,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,True,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,True,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,True,True,currency_wars_equipment_081,True,,True
currency_wars_equipment_121,随便骰子•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_121.png,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,True,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,True,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,True,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,True,True,currency_wars_equipment_082,True,,True
currency_wars_equipment_122,高周波电锯•特权,privileged,assets/currency_wars_equipment_icons/currency_wars_equipment_122.png,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,True,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,True,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,True,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,True,True,currency_wars_equipment_083,True,,True
currency_wars_equipment_123,仙舟星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_123.png,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,True,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,True,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,True,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_044,True
currency_wars_equipment_124,列车同行星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_124.png,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,True,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,True,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,True,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,True,True,,True,,True
currency_wars_equipment_125,夜之半神星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_125.png,aa71050e1b417b0fd8e55512fbbc3a97d5cf5c0b53d8b92ffca2f775c3a8e688,True,aa71050e1b417b0fd8e55512fbbc3a97d5cf5c0b53d8b92ffca2f775c3a8e688,True,aa71050e1b417b0fd8e55512fbbc3a97d5cf5c0b53d8b92ffca2f775c3a8e688,True,aa71050e1b417b0fd8e55512fbbc3a97d5cf5c0b53d8b92ffca2f775c3a8e688,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_042,True
currency_wars_equipment_126,星间旅人星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_126.png,c16bcfcf474563dc9990b04fe05763aff710c3d8faed01b11adc4ddf9d2410bc,True,c16bcfcf474563dc9990b04fe05763aff710c3d8faed01b11adc4ddf9d2410bc,True,c16bcfcf474563dc9990b04fe05763aff710c3d8faed01b11adc4ddf9d2410bc,True,c16bcfcf474563dc9990b04fe05763aff710c3d8faed01b11adc4ddf9d2410bc,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_040,True
currency_wars_equipment_127,昼之半神星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_127.png,dccf11fdb09f71f7f570f079cfd58863fd7757dad39bdba3ff03eee4349c0c56,True,dccf11fdb09f71f7f570f079cfd58863fd7757dad39bdba3ff03eee4349c0c56,True,dccf11fdb09f71f7f570f079cfd58863fd7757dad39bdba3ff03eee4349c0c56,True,dccf11fdb09f71f7f570f079cfd58863fd7757dad39bdba3ff03eee4349c0c56,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_046,True
currency_wars_equipment_128,狼狩星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_128.png,9f2a9834bcd8371c975a437b2b5cf1152563aad16093868017f4f7f19489e37c,True,9f2a9834bcd8371c975a437b2b5cf1152563aad16093868017f4f7f19489e37c,True,9f2a9834bcd8371c975a437b2b5cf1152563aad16093868017f4f7f19489e37c,True,9f2a9834bcd8371c975a437b2b5cf1152563aad16093868017f4f7f19489e37c,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_045,True
currency_wars_equipment_129,盛会之星星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_129.png,710a48b9c446d50c60fc386e373a1c3cf25fdf4ee5e547c2f4fb31369d7b81d3,True,710a48b9c446d50c60fc386e373a1c3cf25fdf4ee5e547c2f4fb31369d7b81d3,True,710a48b9c446d50c60fc386e373a1c3cf25fdf4ee5e547c2f4fb31369d7b81d3,True,710a48b9c446d50c60fc386e373a1c3cf25fdf4ee5e547c2f4fb31369d7b81d3,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_043,True
currency_wars_equipment_130,贝洛伯格星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_130.png,81b1786cfd6e9b9e549d6a6b7323dc02e6d40a3b3ca7a85315d3faaeb5e029b7,True,81b1786cfd6e9b9e549d6a6b7323dc02e6d40a3b3ca7a85315d3faaeb5e029b7,True,81b1786cfd6e9b9e549d6a6b7323dc02e6d40a3b3ca7a85315d3faaeb5e029b7,True,81b1786cfd6e9b9e549d6a6b7323dc02e6d40a3b3ca7a85315d3faaeb5e029b7,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_047,True
currency_wars_equipment_131,银河学者星徽,faction_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_131.png,7dae9e939ac94f2c746eca6de9bd3728fbe82ff62eb553d39216af4088141975,True,7dae9e939ac94f2c746eca6de9bd3728fbe82ff62eb553d39216af4088141975,True,7dae9e939ac94f2c746eca6de9bd3728fbe82ff62eb553d39216af4088141975,True,7dae9e939ac94f2c746eca6de9bd3728fbe82ff62eb553d39216af4088141975,True,True,,True,currency_wars_equipment_084;currency_wars_equipment_041,True
currency_wars_equipment_132,减益星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_132.png,585a2587813f1f4bfd773e2130ed0ca0b8de2f02290f404ad95bbbe11e929b10,True,585a2587813f1f4bfd773e2130ed0ca0b8de2f02290f404ad95bbbe11e929b10,True,585a2587813f1f4bfd773e2130ed0ca0b8de2f02290f404ad95bbbe11e929b10,True,585a2587813f1f4bfd773e2130ed0ca0b8de2f02290f404ad95bbbe11e929b10,True,True,,True,currency_wars_equipment_042;currency_wars_equipment_085,True
currency_wars_equipment_133,击破星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_133.png,870f1be4b0c3e3e61e4e5b81f1664a50b5a6198641651097ea723bfa39e74415,True,870f1be4b0c3e3e61e4e5b81f1664a50b5a6198641651097ea723bfa39e74415,True,870f1be4b0c3e3e61e4e5b81f1664a50b5a6198641651097ea723bfa39e74415,True,870f1be4b0c3e3e61e4e5b81f1664a50b5a6198641651097ea723bfa39e74415,True,True,,True,currency_wars_equipment_040;currency_wars_equipment_085,True
currency_wars_equipment_134,战技点星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_134.png,8af9217d459ceb46087dd63761c0fd1bb201b2efb4f7c258c58ab2a8a1fc5428,True,8af9217d459ceb46087dd63761c0fd1bb201b2efb4f7c258c58ab2a8a1fc5428,True,8af9217d459ceb46087dd63761c0fd1bb201b2efb4f7c258c58ab2a8a1fc5428,True,8af9217d459ceb46087dd63761c0fd1bb201b2efb4f7c258c58ab2a8a1fc5428,True,True,,True,currency_wars_equipment_044;currency_wars_equipment_085,True
currency_wars_equipment_135,护盾星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_135.png,bc44eee255bb1d4f622ffb9bbe1da30f5b6b594ddf60c3a72e885736878c24d8,True,bc44eee255bb1d4f622ffb9bbe1da30f5b6b594ddf60c3a72e885736878c24d8,True,bc44eee255bb1d4f622ffb9bbe1da30f5b6b594ddf60c3a72e885736878c24d8,True,bc44eee255bb1d4f622ffb9bbe1da30f5b6b594ddf60c3a72e885736878c24d8,True,True,,True,,True
currency_wars_equipment_136,持续伤害星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_136.png,725f266ea49995ee8f41806ec5cf20b7c3a0bc0ca8cd50d083022d166b3aa3cc,True,725f266ea49995ee8f41806ec5cf20b7c3a0bc0ca8cd50d083022d166b3aa3cc,True,725f266ea49995ee8f41806ec5cf20b7c3a0bc0ca8cd50d083022d166b3aa3cc,True,725f266ea49995ee8f41806ec5cf20b7c3a0bc0ca8cd50d083022d166b3aa3cc,True,True,,True,currency_wars_equipment_047;currency_wars_equipment_085,True
currency_wars_equipment_137,治疗星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_137.png,9bbeb50daf0a95e2ce786c53f82303d2d40ad7bc3eefd9653f701867f922aacf,True,9bbeb50daf0a95e2ce786c53f82303d2d40ad7bc3eefd9653f701867f922aacf,True,9bbeb50daf0a95e2ce786c53f82303d2d40ad7bc3eefd9653f701867f922aacf,True,9bbeb50daf0a95e2ce786c53f82303d2d40ad7bc3eefd9653f701867f922aacf,True,True,,True,,True
currency_wars_equipment_138,燃血星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_138.png,8003530a04476b75315bda28e9874c06a97faef18906c0fe57e11954930445f5,True,8003530a04476b75315bda28e9874c06a97faef18906c0fe57e11954930445f5,True,8003530a04476b75315bda28e9874c06a97faef18906c0fe57e11954930445f5,True,8003530a04476b75315bda28e9874c06a97faef18906c0fe57e11954930445f5,True,True,,True,currency_wars_equipment_045;currency_wars_equipment_085,True
currency_wars_equipment_139,群攻星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_139.png,97668b0024b2fe93b402593edc60fe012573248ccd6c6d0197abbd00317c7647,True,97668b0024b2fe93b402593edc60fe012573248ccd6c6d0197abbd00317c7647,True,97668b0024b2fe93b402593edc60fe012573248ccd6c6d0197abbd00317c7647,True,97668b0024b2fe93b402593edc60fe012573248ccd6c6d0197abbd00317c7647,True,True,,True,currency_wars_equipment_043;currency_wars_equipment_085,True
currency_wars_equipment_140,能量星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_140.png,6bf18d593f86e4963b0ac3862024e6a45424db064e41a5fe8dc55cb91f7dec5f,True,6bf18d593f86e4963b0ac3862024e6a45424db064e41a5fe8dc55cb91f7dec5f,True,6bf18d593f86e4963b0ac3862024e6a45424db064e41a5fe8dc55cb91f7dec5f,True,6bf18d593f86e4963b0ac3862024e6a45424db064e41a5fe8dc55cb91f7dec5f,True,True,,True,currency_wars_equipment_041;currency_wars_equipment_085,True
currency_wars_equipment_141,追击星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_141.png,665cbd400c31a3fc7c53968301bbee428275924775d69d0848d631924c94c4cd,True,665cbd400c31a3fc7c53968301bbee428275924775d69d0848d631924c94c4cd,True,665cbd400c31a3fc7c53968301bbee428275924775d69d0848d631924c94c4cd,True,665cbd400c31a3fc7c53968301bbee428275924775d69d0848d631924c94c4cd,True,True,,True,currency_wars_equipment_046;currency_wars_equipment_085,True
currency_wars_equipment_142,量子同频星徽,style_emblem,assets/currency_wars_equipment_icons/currency_wars_equipment_142.png,cea8385b73e582e4c3ce4889fdc34ee4bdef30e897e43d077fc9f751015b2ca2,True,cea8385b73e582e4c3ce4889fdc34ee4bdef30e897e43d077fc9f751015b2ca2,True,cea8385b73e582e4c3ce4889fdc34ee4bdef30e897e43d077fc9f751015b2ca2,True,cea8385b73e582e4c3ce4889fdc34ee4bdef30e897e43d077fc9f751015b2ca2,True,True,,True,,True
currency_wars_equipment_143,极•白昼•光速螺旋桨,bond_equipment,assets/currency_wars_equipment_icons/currency_wars_equipment_143.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,True,,True,,True
currency_wars_equipment_144,极•白昼•斩首行动,bond_equipment,assets/currency_wars_equipment_icons/currency_wars_equipment_144.png,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,b0adf69dddd5d0a23fdd0fea212c0b83a830ed01a268fbdddcc3f9825bfbc7a5,True,True,,True,,True
currency_wars_equipment_145,极•白昼•武器大师,bond_equipment,assets/currency_wars_equipment_icons/currency_wars_equipment_145.png,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,93348c2a315f9c98e8161bda98add1b8f30ca312fd1ca69d1b26d466f4dfcc06,True,True,,True,,True
currency_wars_equipment_146,白昼•光速螺旋桨,bond_equipment,assets/currency_wars_equipment_icons/currency_wars_equipment_146.png,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,e6a8adcd7331b1036186a76b3190cd5746b58d89e84e5a6aa07a25860b760eb2,True,True,,True,,True
